Marlen Haushofer
Kurt Cobain
Jean-Claude Izzo
Jean Claude Izzo
Paul Ekman
H. L. Mencken
Hilaire Belloc
Baricco Alessandro
Alessandro Baricco
Dm Thomas
DM Thomas
Elizabeth Johnson
Sophocles
Samuel Björk
Herodotus
Tobias Wolff
Ann Mazer
Emilie Autumn
Niccolo Machiavelli
Hanna Johnson
David Markson
Samuel Taylor Coleridge
Jeremy Strong
Nelson Rodrigues
Peter Hedges
Augustine Of Hippo
Panait Istrati
Luigi Pirandello
S.J. Pearlman
Suetonius
Märta Tikkanen
Jens Bjørneboe
Gabriel Josipovici
Ralf Isau
Hakim Bey
Michael De Larrabeiti
Paco Ignacio Taibo II
Paco Ignacio Taibo Ii
George Steiner
Jacques Derrida
Harry Rowohlt
Anne Bronte
Ivan Turgenev
Alexander Cockburn
Moritz Thomsen
Phil Reed
Niklas Luhmann
Max Kruse
Ulla Hahn
John Berger
Daniil Harms
Ana Gorría
Peter Rühmkorf
Greg Mortenson
Oskar Pastior
Sean Carabini
Vladmir Nabakov
Ursula K. LeGuin
Turgenyev
Anton Tschechow
Gyde Callesen
William Somerset Maugham
Carl Gustav Jung
Hans Carl Artmann
Stefan Popp
Karl Riha
Arvid Leyh
David Herbert Lawrence
George Gurdjieff
Vladamir Nobokov
J.P. Jacobsen
Victor Marie Hugo
Altayyib Salih
Stephan Zweig
Jane Bronte
Peter Gorsen
John Kulm
Da Waal
Harry Martinsson
Sadiq Hidayat
Mario Puzzo
Anton Chekov
Peter Mathiessen
Robert Estienne
Isidore Ducasse
R A Lafferty
Gabriela Garcia Marquez
Peter Waldeck
Ilja Ilf
José Samarago
Dervla Murphy
Jean Genet
Joseph Ellroy
Aleksey Ivanov
Angeles Mastretta
Bret Easton Ellis
Robert Walser
Walser
Hape Kerkeling
Fritjof Capra
Edward Bunker
Halldór Laxness
Laxness
Juan Jose Saer
Peter Berg
Susanna Kaysen
Harold Brodkey
Augusto Monterroso
Philipp Meyer
Juan José Arreola
Carol Ann Duffy
William James
Fernando Sabino
Gary Lutz
Sloterdijk
Peter Sloterdijk
Fyodor Sologub
Sologub
Tomas Espedal
Alasdair Gray
Edmund Husserl
Peter Illis
Nicole Kraus
Nicole Krauss
Tarjei Vesaas
Peter Sotos
Marcelo Figueras
Ralph Ellison
Niall Williams
Ken Smith
William Burrows
Lana Lux
John Stewart Collis
Christina Koning
Mamerto Menapace
Arthur Upfield
Peter Ackroyd
Patrick Senécal
Saki
Laura Purcell
Jim Morrison
Lu Xun
Daniel Pennac
Daniel Pennea
Donald Barthelme
Barthelme
C.K. Williams
Gore Vidal
David Hume
J.M. Coetzee
J. M. Coetzee
Banks
Lynne Reid Banks
Leo Perutz
Esi edugyan
Eka Kurniawan
Thomas Wolf
Thomas Wolfe
Yevgeny Zamyatin
Zamyatin
Orhan Pamuk
Lynne Tillman
Lynne Ewing
D.K. Cassidy
Frederic Morton
Cristina Campo
Charles Manson
Samuel R Delaney
Francesca Melandri
Bernice Morgan
James Cain
James M. Cain
Ernst Cassirer
PHIL CUMMINGS
Fred Chappell
Otto Rank
Gottfried Benn
Craig Seymour
Tesla
Bridget Jones
Louis Boussenard
Jane Teller
Alessandro Manzoni
"Hubert Selby, Jr."
Selby
Selby Jr.
Thomas Day
Stefan George
Nikola Hahn
Edna Ferber
Paul Bowles
Alfred Hitchcock
Henri Troyat
Herbjørg Wassmo
Luis sepulveda
Luis Sepulveda
Rafik Schami
Charles Willeford
Po Bronson
Gioconda Belli
Larry Kramer
Dezső Kosztolányi
Mihail Sebastian
Jonas Gardell
Antonio Di Benedetto
Thomas Berger
John Christopher
Kracht
Luan Goldie
Antonio Tabucchi
Tabucchi
Amy Gerstler
Klaus Kordon
Paul Klee
Carolina De Robertis
John J. Robinson
Vsevolod Garshin
Torberg
Christopher Hilton
Anne Delbee
Filippo Tuena
Kelly L. Murdock
Hans Faverey
Mia Couto
Andrei Platonov
Guy De Maupassant
MAUPASSANT
Guy de Maupassant
Alejandro Casona
Maurice Blanchot
Theodore Dreiser
Jim Carrol
Jim Carroll
Cicero
Immanuel Kant
Heather Rose
James Frey
Anita Amirrezvani
Kenji Miyazawa
Gene Brewer
Archibald Macleish
Angela Becerra
William Nicholson
Laura Kinsale
Orson Welles
Roberto Fontanarrosa
Andreas Eschbach
Friedrich Dürrenmatt
Pier Vittorio Tondelli
Ciaran Carson
Edgar Hilsenrath
Theroux
Paul Theroux
Jodorowsky
Alejandro Jodorowsky
Emmanuel Bove
Jean Baudrillard
Macedonio Fernández
Cora Sandel
Wolfgang Hildesheimer
Hildesheimer
Vico
Antero Alli
Michael J. Fox
Else Lasker-Schüler
Richard Zimler
Ernst Jandl
Herman Mellville
Erika mann
Erika Mann
Eric Newby
Herman Melville
Günter Eich
St. Augustine
Roland Kübler
Emmanuel Carrere
Margaret Craven
Jerome K Jerome
Ezra Pound
Viktor Pelevin
Pelevin
Victor Pelevin
Elliot Perlman
Elliot Pearlman
José Luis Peixoto
Andrea Dworkin
Raymond Queneau
Goethe
Johann Wolfgang V. Goethe
Johann Wolfgang v. Goethe
Imre Kertesz
Spalding Grey
Spalding Gray
Aleister Crowley
Joao Ubaldo Ribeiro
Woody Allen
Julien Gracq
Charlie Hustson
Kristín Marja Baldursdóttir
Eca De Queiros
Eça De Queirós
Elke Heidenreich
Bridget Collins
Agnon
Alexander Solzhenitsen
Jeff Strand
René Barjavel
Barjavel
Edward Thomas
Henry Vaughan
Muriel Barbery
Jorge Bucay
Amado Nervo
Berto Giuseppe
Andreas Altmann
Katherine Anne Porter
Breyten Breytenbach
Florinda Donner
Anton Pavlovic Cehov
Garry Wills
Kate Jacoby
Stefan Slupetzky
Antonioni Michelangelo
Robin Milner
Laurent Gaudé
Philip R. Cragi
Zygmunt Bauman
Voltaire
Gabriela Jaskulla
William Tenn
Виктор Пелевин
Giorgio Manganelli
John Stuart Mill
Colm Toibin
Dmitry Glukhovsky
Joseph Kessel
Lynn Anderson
James R. Hannibal
Ngugi Wa Thiongo
Andre Dubus Iii
Andre Dubus
B.S. Johnson
Louis Althusser
Copland
Charles Seife
Ogawa
Yoko Ogawa
Edogawa Rampo
Miguel Torga
Kaz Cooke
Lars Saaby Christensen
Amy Lowell
Kenneth Waltz
Sutcliffe
Juvenal
Carolivia Herron
John Milton
Halil Cibran
Else Ury
Tabitha King
Eugene Ionesco
Leopoldo Maria Panero
Keith Richards
Henry James
Robert Gernhardt
Margaret Laurence
Luis Chaves
Percival Everett
Alexander Osang
Markus Barth
Bernard Weber
Tiziana Terranova
Naguib Mahfuz
Robert Majzels
Wolfgang Borchers
Patrick Rothman
Robert Clancy
Àusias March
Jaana Janhila
John Rawls
Aristophanes
Herbert Marcuse
Sigmund Freud
Cornell Woolrich
Fruttero Lucentini
Sylvia Brown
Deborah Feldman
Vikas Swarup
Dinty W.Moore
John Mearsheimer
Roger Scruton
Santiago Gamboa
Vladimir Voinovich
Marin Sorescu
Wu Ming
Francesco Petrarca
Claire Tomalin
Louis Aragon
George V Higgins
Jaan Kross
Paul Valery
Pedro Calderón De La Barca
Volker Kutscher
David benatar
Robert Young Pelton
David Housewright
Delphine de Vigan
Boris Cyrulnik
Rob Lilwall
Max Weber
Sarah Schulman
Chuck Klosterman
Vicente Aleixandre
Frederick Manfred
Fred Vargas
Euclides da cunha
Elaine Pagels
Luis De Góngora
Barbara Comyns
Max Allan Collins
Maria Dąbrowska
Helge Timmerberg
Clement Rosset
Johannes Bobrowski
Christine Brückner
Robert Price
Robert Pfaller
Faye Ginsburg
Hans Kruppa
Christoph Bauer
Robert Pinsky
Josef Skvorecky
Arturo Perez Reverte
Miguel Delibes
Delibes
Manuel Puig
Xavier Velasco
Majgull Axelsson
Virgil
Witold Gombrowicz
Gombrowicz
Bernard Verber
Bernard Werber
Tatyana Tolstaya
Sam Shepard
Georg Wilhelm Friedrich Hegel
Georg Hegel
Hegel
Bill James
Maxim Gorky
Gorky
D M Thomas
Nathaniel Hawthorne
Alberto Manguel
Simon Armitage
Alan Bennett
Donald E. Westlake
Heinrich Boll
Heinrich Böll
Böll
Richard Sennett
Richard Sennet
Dawn Powell
Felice Picano
Tom Piazza
Mario Levrero
John Edward Williams
Miguel de Unamuno
Dan Fante
Tommaso Landolfi
Brendan Behan
Henrik Ibsen
Ibsen
Jorie Graham
Charles Allen
Charles allen
Edmund De Waal
Matthieu Simard
Christopher Morley
Chin Ning Chu
Lori Lansens
John Shirley
Favel Parrett
Paolo Cognetti
Gilles Perrault
James Wilson
Anne Michaels
Juan Garcia Ponce
Marianne Fritz
Nicholas Clapp
Craig Kee Strete
Jean Vautrin
Egon Bondy
Inoue Hisashi
Honoré De Balzac
Honore Balzac
Honoré de Balzac
Honore De Balzac
Balzac
Ben Franklin
Jpseph Roth
Delia Turner
Joseph Roth
Antanas Vienuolis
Kai Meyer
J T Leroy
Rubem Fonseca
Paula Vogel
E. L. Doctorow
Noon
El Doctorow
Amós Oz
Oz
Pier Paolo Pasolini
Judith Schalansky
Dunsany
Pirsig
Robert M. Pirsig
Joan Slonczewski
Chester Himes
Philippe Claudel
David Mamet
Andrew Marvell
Wolf Haas
Paul Watzlawick
Watzlawick
Bruno Latour
Naomi Wolf
Denis Johnson
Edouard Louis
Erle Stanley Gardner
Sigizmund Krzhizhanovsky
Isabel Bogdan
Witi Ihimaera
Theodore Roszak
Anatole France
Mordecai Richler
Rob Never
Arthur Miller
Alejo Carpentier
Elaine Scarry
Inga Muscio
Eudora Welty
Kazuaki Takano
Svetislav Basara
Herve Guibert
Boris Vian
Vian Boris
George Santayana
Emma Newman
Luis Rafael Sanchez
Tom Leonard
Joerg Fauser
Alberto Savinio
Horace Mccoy
Deborah Digges
Armonia Somers
Tim Dean
Ben Mack
Shyam Selvadurai
Hermann Lenz
mahmud Doulatabadi
Mahmud Doulatabadi
Rolf Dieter Brinkmann
Richard Hall
Milo Dor
Pete Hamill
Patrick Mcguinness
Lafcadio Hearn
Molly Gloss
Sandra Cisneros
Maria Gripe
Rosa Montero
John Barth
Flaubert
Gustave Flaubert
Beppe Fenoglio
Anais Nin
Alfredo Bryce Echenique
Harry Mathews
Philipp blom
Julia Kristeva
Javier Marias
Heinrich Heine
Murray Bookchin
Adam Smith
Gabriela Cabezón Cámara
Suki Kim
Jo Conrad
Joseph Conrad
Nancy Mitford
Thorstein Veblen
Virginie Despentes
Novalis
Nella Larsen
Richard Nixon
Bernhard
Bernhard Schlink
Elchin Safarli
Reynolds Price
Roddy Doyle
Karin Tidbeck
Laurence Shames
Victor Ostrovsky
Francis Ponge
August Kleinzahler
Inga Clendinnen
Jochen Till
Alex Garland
John Delillo
Don Delillo
Natsume Soseki
Natsume Sōseki
Oliver Hassencamp
Ann Rynd
Guido Gozzano
Scott Heim
Tom Liehr
Erwin Strittmatter
Mira Magen
Venedikt Jerofejev
Rudolf Lorenzen
Christina Brudereck
E Annie Proulx
Leskov
Carlos Fuentes
Malamud
Paul Johnson
Timothy Leary
Frederic Lenoir
Frederic lenoir
David Hajdu
Ellen Kushner
Debi Gliori
Antoine Laurain
Marc Levy
Anthony Mccarten
Howard Jones
Junichiro Tanizaki
Tanizaki
Tim Robbins
Huysmans
Joris-Karl Huysmans
Christopher Bram
Almudena Grande
Almudena Grandes
Catherine Banner
Tim Findley
Timothy Findley
Pierre Bordage
İlber Ortaylı
Kurt Tucholsky
Soner Yalçin
Christopher Koch
Eric Ambler
Stendhal
Andre Marx
Iris Murdoch
Sciascia
Leonardo Sciascia
Martin Crimp
Manuel Castells
Dos Passos
John Dos Passos
Sten Nadolny
Francisco Umbral
Axel Hacke
Phillis Wheatley
Susan Musgrave
Josep Pla
Gisbert Haefs
Erik Fosnes Hansen
Michael Palmer
Rejean Ducharme
Jim Grimsley
Marta Rojals
Roy Jacobsen
Todd Shimoda
Jenny Erpenbeck
Theophile Gautier
John Holloway
Ricardo piglia
Ricardo Piglia
Ringelnatz
Hyperion
Kaplan
Robert Kaplan
Georg haderer
Bazon Brock
Sherwood Anderson
John Kelly
Mailer
Norman Mailer
Jonathan Morris
Gustav Meyrink
Garrison Keillor
Leslie M. Silko
Hannah Green
Daniel Pinchbeck
Yuri Herrera
Elena Poniatowska
Casanova
Iain Pears
Sven Regender
Sven Regener
Sven Regner
Pelecanos
George P Pelecanos
Gopnik
Julie Doucet
Karl Marx
Raduan Nassar
Marcel Ayme
Bodil Malmsten
Andrés Caicedo
David Ferry
Evelio Rosero
James Purdy
Aline Sax
Alexander Theroux
Laurie Penny
Annie Ernaux
Paul Hamper
José María Arguedas
Liv Ullmann
Kate Chopin
Alejandro Zambra
Jaroslav Seifert
Sinan Antoon
Dermot Healy
Mehmet Eroglu
Josh Sundquist
Saint-John Perse
Astrid Rosenfeld
David Lodge
James Dickey
Roger Peyrefitte
Jürgen Becker
Detlev Meyer
L. P. Hartley
L.P. Hartley
Anton Andreas Guha
Neera
Brendan Cleary
Travis
Jorge Volpi
Afonso cruz
Seth
Maja Lunde
Günter Grass
Grass
Tim Waggoner
Vikram Chandra
Giovanni Boccaccio
Boccaccio
Henry Miller
C. P. Snow
Rabih Alameddine
Paul Muldoon
Slavoj Zizek
Geoff Ryman
Henryk Sienkiewicz
Sapphire
Björn Larsson
Peter Hitchens
Harold Lamb
Roy Jenkins
David Peace
Ismail Kadare
Siddons
Selma Lagerlöf
George Simenon
Georges Simenon
Wilhelm Busch
Joyce Cary
Enrique Jardiel Poncela
Michel Bussi
Don Paterson
Marilyn French
Vivian Gornick
Violette Leduc
Freya Stark
Michael Frayn
Aldo Busi
Jonathan Coe
Erasmus
Carmen Laforet
Mathias Enard
Navid Kermani
Heiner Müller
Elizabeth Pewsey
Pere Calders
Sebastien Japrisot
Hebe Uhart
Stefan Heym
Rafi Zabor
Lev Manovich
Romain Rolland
Gilbert Sorrentino
Selim Özdogan
Pedro Lenz
Ernst Weiß
Karen Winter
Tino Hanekamp
Rebecca West
Christoph Schlingensief
Tschingis Aitmatow
Wallander
Dario Fo
Katherine Forrest
Wolfgang Herrndorf
Roberto Arlt
Michel Houellebecq
T. Coraghessan Boyle
Thomas Coraghessan Boyle
E.T.A. Hoffmann
E. T. A. Hoffmann
Andrew Sean Greer
Cesare Pavese
Daniel Galera
Volker Klüpfel
Sergio Pitol
Blasco Ibañez
Christopher Rice
Sybille Bedford
Ann Benson
George Bataille
Georges Bataille
Bataille
David Albahari
Rainer M. Schröder
Craig Davidson
Hugo Von Hofmannsthal
Stephen Spender
Gary Indiana
Zsuzsa Bank
Lu Yao
Abe Kobo
Kobo Abe
Markus Werner
Nicole Brossard
Hermann Ungar
Alain de Benoist
Vibeke Olsson
Irina Korschunow
Upton Sinclair
Tony Duvert
Michael Faber
Vance Bourjaily
Rider Haggard
H. Rider Haggard
Alberto Vazquez Figueroa
Harry Cleaver
Hubert Fichte
Jörg Juretzka
Graham Masterton
Fernand Pouillon
Alfred Polgar
Fredrick Barton
Ingomar Von Kieseritzky
Hermann Peter Piwitt
Daniel Dafoe
Constantine P. Cavafy
John Krakow
Lama Surya Das
Ernst Gombrich
Jerome Salinger
Tim Parks
Jonathan Raban
Guillaume Apollinaire
Miguel Angel Asturias
Ross King
Jonathan Spence
William Thackeray
William Makepeace Thackeray
Thackeray
David Owen
David Grossman
Rudolfo Anaya
Jose Eduardo Agualusa
Edmund White
Miroslav Krleza
George Singleton
Time
Gerard De Nerval
Han Kang
Chet Raymo
Christoph Ransmayr
Christoph Ransmayer
Joe Orton
Jan Kjærstad
Alfred Kubin
Diana Athill
Andrei Makine
Steve Tesich
Frank Tallis
Julianna Baggott
Lauren Slater
Glendon Swarthout
Paul Claudel
Judith Taschler
Bruce Chatwin
Alexander Von Humboldt
Sue Townsend
Sue Townshend
Eli Amir
David Riesman
Fritz Zorn
Wassily Kandinsky
Abilio Estevez
Diana Holman-Hunt
Paul Nizon
Moebius
Ludwig Klages
Michael Augustin
Sara Stridsberg
Nickolas Butler
Ward Just
Antonio garrido
Marianne Wiggins
marianne Wiggins
Landvik
Taiye Selasi
Saul Bellow
Bellow
Bellow Saul
Morgan Rice
Natsuo Kirino
Joseph Monninger
Georges Bernanos
Carol Shields
Peter Esterházy
Liviu Rebreanu
Peter Farelly
Leopoldo Alas
Roddenberry
Jean Anouilh
Gina Nahai
Zeruya Shalev
Arno Geiger
Jamaica Kincaid
Nicolas Mathieu
Ben Rice
Juan Forn
Simone Buchholz
Margaret Elphinstone
Ango Sakaguchi
Nicholas Negroponte
Alexander Kluge
David Huddle
Torquato Tasso
Uwe Johnson
Javier Ruescas
Henry Bauchau
Sinclair Lewis
Jonathan Swift
Swift
Arnold Zweig
Frank Schulz
Bill Clegg
Robert Duncan
Eileen Chang
Edward St Aubyn
Alfred Döblin
Henry Roth
Andrzej Stasiuk
Yoshimoto Banana
Johan Harstad
Bertolt Brecht
John Rechy
Kawabata Yasunari
Yasunari Kawabata
Tony Horowitz
Ajp Taylor
Gonçalo Tavares
Camille Bordas
José Rodrigues Dos Santos
José Rodrigues dos Santos
Richard Ford
Michael Dibdin
Paul Virilio
Dolores Reyes
Paul Allen
Mark Helprin
Helprin
Walter Pater
Joe Ide
Karl Kraus
Wole Soyinka
Ahmet Büke
Alexandre Vialatte
Gavin Lambert
Severo Sarduy
Charles De Coster
Charles de Coster
Alice Schwarzer
Peter Scholl-Latour
Manuel Baixauli
Michel de Ghelderode
Diedrich Diederichsen
Thomas Steinfeld
Hans Christian Anderson
Friedrich Achleitner
Ruth Randel
William S. Burroughs
Thomas Hobbes
Dubravka Ugresic
Colette
Sayaka Murata
Janwillem Van De Wetering
Kevin Brooks
Tim Sandlin
James Salter
Juan Ramon Jimenez
Daniel Glattauer
Klaus Mann
Colin Thubron
Alexandra Marinina
Heinrich Hoffman
Marco Denevi
Latife Tenkin
Walter Scott
Guillermo Cabrera Infante
Osvaldo Soriano
Bjorn Lomborg
Demetri Martin
Merce Rodoreda
Jean Cocteau
Ben Fergusson
Spencer Holst
Matthias Brandt
Wieland Freund
Katherine Mansfield
Chrétien de Troyes
Chretien des Troyes
Thomas Melle
Sophia De Mello Breyner
Albert Caraco
Albert caraco
Augusto Cury
Garth Greenwell
Allan Gurganus
Alan Gurganus
Patrick O Brian
Bernard Tirtiaux
Anton Tchekhov
Arthur Japin
Erich Kahler
Einar Schleef
Doris Lessing
Lessing
Maxine Hong Kingston
Thornton Wilder
Sally Spencer
Toshikazu Kawaguchi
Nawal el Saadawi
Sigfried Lenz
Siegfried Lenz
Jean-Jacques Rousseau
Rousseau
Mircea Cartarescu
Ingvar Ambjørnsen
Ingvar Ambjörnsen
Andrew Kaufman
Par Lagerkvist
Pär Lagerkvist
Mireille Calmel
Peter Ustinov
Gabrielle Wittkop
Stephen Vizinczey
Bab Balaban
Marilyn Chin
Zoran Zivkovic
Gay Talese
Daniela Krien
Katja Petrowskaja
Hanns-Josef Ortheil
Ortheil
Malcolm Lowry
Jean-Louis Fournier
Jean-louis fournier
Douglas Coupland
Paul West
Giorgio Bassani
Michael Martone
Ayisha Malik
Patrick Geary
Lene Kaaberbøl
Pierre Guyotat
Caner Taslaman
Jean Pierre Luminet
Harold Pinter
Gert Jonke
Kati Naumann
Richard Wilbur
Hugo Ball
Anna Mitgutsch
Werner Bergengruen
Sarah Kirsch
Jean-Marie Gustave Le Clézio
Kenzaburō Ōe
Andrés Neuman
Fiona Buckley
C.A. Belmond
Juan Carlos Onetti
David Almond
Robert Alexander
Martin Suter
Suter Martin
William Rosen
Jon Fosse
Suri Hustvedt
Siri Hustvedt
Siri Hustved
Roberto Saviano
Jorge Franco
Ödön von Horvath
Ödön Von Horvath
Vergilio Ferreira
Michael Dorris
Tahar Ben Jelloun
David Leavitt
Anna Seghers
Elizabeth Essex
Robert Nozick
Hesiod
Deborah Tannen
Sergio Bizzio
André Alexis
Loe
Erland Loe
Lydia Lunch
Bachmann
Rafia Zakaria
Anne-Laure Bondoux
John Ohara
Alvares De Azevedo
Alvares de Azevedo
Srephanie Meyer
Mayra Santos Febres
Peter Bichsel
Bichsel
Hjalmar Söderberg
Booth Tarkington
Andrey Bitov
Mark Pryor
Joana Chmielewska
Hanns Zischler
Luis Fernando Veríssimo
Eckhard Henscheid
Victoria Rhodes
Marie Pohl
Doris Kloster
Frantzen
Harry Mullisch
Charlie Lovett
Enrique Vila-Matas
Vila-Matas
Juan Gabriel Vásquez
Andrei Kurkov
Christine Nöstlinger
Carys Davies
Steve Almond
Michel Onfray
Friedrich Engels
Elizabeth Knox
Blaise Cendrars
Jimmy Breslin
Antonio Buero Vallejo
Maurice Maeterlinck
James Hamilton-Paterson
James Hamilton Paterson
Katherine Neville
Sibylle Berg
Will mcintosh
George Mikes
Michal Ajvaz
Margueritte Duras
Margeurite Duras
Marguerite Duras
Ignacio Padilla
Genevieve Valentine
Elia Barcelo
Kilgore Trout
Jörg Maurer
Max Aub
George Gissing
Les Murray
Carolijn Visser
Pedro Mairal
Andrew Mueller
Jo Shapcott
Markus Almond
Josef Haslinger
Glenn Cooper
Maxim Gorki
Philip Ardagh
Samanta Schweblin
Julie Zeh
Juli Zeh
Jane Urqhart
Margaret Mazzantini
Robin Pilcher
Frank Cho
David Foenkinos
Ignazio Silone
Karin Boye
Muriel Spark
Dany Laferrière
Stephen Frey
James Redfield
Lodge
Max Frisch
Frisch
Laura Restrepo
Natasha Solomons
Murasaki Shikibu
Frances Cha
Justin Richards
Julio Llamazares
Joanna Cannon
Lima Barreto
Heinrich Mann
Steph Swainston
Benito Perez Galdos
Michael Köhlmeier
Sefi Atta
Harry Martinson
Le Roy
Jurek Becker
Magnus Mills
Ford Madox Ford
Javier Cercas
Horst Evers
Roger Willemsen
Lisa McInerney
Ana Teresa Pereira
Sarban
James Hannaham
Christa Wolf
Michael Foot
Rainald Goetz
Gerhard Meier
Andrea Tarabbia
Aleksandar Hemon
Charles-Louis Philippe
Berte Bratt
Tim Krohn
Sara Dowse
William Ryan
Peter Nilsson
Alain Robbe-Grillet
Alain Robbe Grillet
Kevin Powers
Fernando Vallejo
John Ruskin
Amélie Nothomb
Alberto Moravia
Gerald Murnane
Mary Elizabeth Braddon
V.S. Naipul
VS Naipaul
V. S. Naipaul
Vs Naipaul
Thorne Smith
Charles Sheffield
Arthur Schnitzler
Schnitzler
Jon Evans
Tanja Kinkel
Stalin
Zhou Haohui
Diana Hendry
Koji Suzuki
Rene Descartes
Descartes
J. Rentes De Carvalho
Wolfgang Hilbig
Peter Cameron
Gerald Messadieu
Albert Sánchez Pinyol
Peter West
Juan Filloy
Teixeira de pascoaes
Jan Off
Allan Sillitoe
Helge Sobik
Margaret Millar
Ben Lerner
Leena Krohn
Stefano Benni
Dag Solstad
Italo Svevo
Serge Brussolo
Florian Illies
Illies
Alex Capus
Frank Wedekind
Pascal Mercier
Gabrielle Roy
Matilde Asensi
Rafael Chirbes
Adalbert Stifter
Anna Gavalda
Robert Schneider
Alexander Trocchi
Michel Serres
Alan Spence
Donn Cortez
Peter Pohl
Esther Kinsky
Walter Abish
Eric Kraft
Antoni Casas Ros
Mark Slouka
Ilse Aichinger
Emmy Von Rhoden
Emmy von Rhoden
Vladimir Makanin
Franz Fühmann
Michel Maffesoli
Wiglaf Droste
Stendahl
Toni Morisson
Piers Letcher
Robert Olmstead
Juan Pedro Gutierrez
Pedro Juan Gutiérrez
Simon Blackburn
Alexander Pope
Robert Fisher
Moacyr Scliar
Mo Yan
Irmgard Keun
Torgny Lindgren
Octave Mirbeau
Patrick Mcgrath
Molly Keane
Julian Baggini
Betty White
Grace Metalious
John Lanchester
Wolfram Von Eschenbach
Andre Breton
Eeva Kilpi
Michel Leiris
Göran Tunström
Alan Bissett
Oswald De Andrade
Oswald de Andrade
Iva Pekarkova
Eveline Hasler
Cole Alpaugh
Marshall Browne
Trevor Ferguson
Remigiusz Mróz
Johathan Bach
William Dyer
Herbert Heckmann
Aldous Kafka
Inge Von Wangenheim
Ludwig Rubiner
Edmund Rostand
José Carlos Somoza
A. B. Yehoshua
Valerio Evangelisti
Mulisch
Harry Mulisch
Kehlmann
KEHLMANN
Daniel Kehlmann
Ammaniti
Niccolo Ammaniti
Ana Maria Matute
Tayeb Salih
Jess Row
Benn
Kirsten Boie
Nic Pizzolato
Piero Chiara
Paolo Maurensig
Francesc Miralles
Gary Krist
Heinz Strunk
Audur Ava Olafsdottir
Jean Ray
Ana Maria Moix
Georges Rodenbach
Gilles Lipovetsky
Pierre Michon
Pierre michon
Arnold Bennett
Horvath
Sylvie Germain
Lynn Crosbie
Josh Bazell
Louis Armand
Varg Vikerness
Mare Kandre
Ma Jian
Gerhard Roth
Gerhard Jäger
Günter Kunert
Philip Johnson
Gisela Elsner
Franz Mon
Carmen Martin Gaite
Camil Petrescu
Pascal Bruckner
Jean Rhys
Michel Tournier
Jon Mcgregor
Willem Frederik Hermans
Hermans
Arne Dahl
Cristina Rivera Garza
Sarah Kuttner
Jarry
Alfred Jarry
Jean Racine
Duncker
Patricia Duncker
jeff Talarigo
Gudrun Pausewang
Geoffrey of Monmouth
Henri Barbusse
James Sallis
Genazino
Wilhelm Genanzino
Wilhelm Genazino
Eduard Limonov
Gordon Lish
Luigi Malerba
Grimmelshausen
Johann Grimmelshausen
Jay Mcinerney
Jaenada
Clemens Meyer
Hans Scherfig
Jean Luc Bannalec
Alina Bronsky
Norman Manea
Dietmar Dath
Jacques Berndorf
Andre Gide
Sara Lidman
Frank Norris
Frank Ronan
Paul Nizan
Maurice Denuzière
Jakob Nolte
Marcus Goodrich
Bettina Von Arnim
Patrick Tschan
Adam Thirlwell
Adam Haslett
Adam Philips
Elizabeth Mccracken
Tony Parson
Peter Taylor
Camilo Jose Cela
Jarett Kobek
Danielle Bennet
John Hawkes
Gilbert Adair
Gilbert Aldair
Marek Halter
Quim Monzo
Denis Diderot
Karine Tuil
David Constantine
Benoite Groult
"Hoeg, Peter"
Peter Høeg
Peter Hoeg
Ralf Rothmann
Coe
Paulina Flores
Alejandra Costamagna
Jean Markale
Jerry Toner
Timothy Mo
Herbert Rosendorfer
Rosendorfer
Jean-Christophe Rufin
Isabelle Beaumont
Krausser
Helmut Krausser
Terézia Mora
Peter Buwalda
Jan Seghers
Norbert Scheuer
Gerhard Henschel
A.M. Homes
Karen-Susan Fessel
Alfred Komarek
Michael Crowley
Jean Patrick Manchette
Jean-Patrick Manchette
Paddy Doyle
Norbert Zähringer
Joseph Vogl
Horacio Salas
Padgett Powell
Pio Baroja
Keith Roberts
Daniel Alarcon
Dominick Dunne
Elio Vittorini
Tom Hanks
Stewart Home
Georges Sand
George Sand
Ingrid Noll
Mario de Andrade
Lily Brett
Ruth Dudley Edwards
Jan Weiler
Martin Michael Driessen
Jp Donleavy
J.P. Donleavy
JP Donleavy
François Rabelais
Rabelais
Francoise Sagan
Neil Bartlett
Martin Kohan
Susan Juby
Wolfram Fleischhauer
Romana Petri
Maria Barbal
Franz Hohler
Alphonse De Lamartine
Eyvind Johnson
Klaus Modick
Doris Knecht
Pierre de Ronsard
Boris pilnyak
Boris Pilnyak
Georg Klein
Dietmar Wischmeyer
Ben Okri
Matt Bell
Kingsley Amis
Per Olov Enquist
Per Olov Enqvist
Sorokin
Vladimir Sorokin
Andre Malraux
Ellen Wittlenger
Graham Swift
Fleur Jaeggy
Claudia Piñeiro
Charles Maturin
Hiromi Kawakami
Beaumarchais
Martin Amis
Amis
Lars Gustafsson
Batya Gur
Antonio Skarmeta
Peter Richter
Keith Waterhouse
Antonio Ortuño
Art Buchwald
Shan Sa
Radclyffe Hall
Leopold von Sacher-Masoch
Leopold Von Sacher-Masoch
Von Wolff
Gyula Krudy
Henry De Montherlant
Jacques Salome
Edgar Rai
Tommie Bayer
Louise Doughty
Anne Weber
Christine Lavant
Jeroen Brouwers
Claes Hylinger
